"RegionName","BedroomCnt","State","City","CountyName","Price","Year","Month","date","station_open"
20170,5,"VA","Herndon","Fairfax County",472788.296455888,2011,6,2011-06-01,0
20170,5,"VA","Herndon","Fairfax County",473294.819408555,2011,7,2011-07-01,0
20170,5,"VA","Herndon","Fairfax County",472093.616689179,2011,8,2011-08-01,0
20170,5,"VA","Herndon","Fairfax County",470869.312366787,2011,9,2011-09-01,0
20170,5,"VA","Herndon","Fairfax County",469934.624128201,2011,10,2011-10-01,0
20170,5,"VA","Herndon","Fairfax County",470915.064014437,2011,11,2011-11-01,0
20170,5,"VA","Herndon","Fairfax County",472034.346823311,2011,12,2011-12-01,0
20170,5,"VA","Herndon","Fairfax County",473616.261862368,2012,1,2012-01-01,0
20170,5,"VA","Herndon","Fairfax County",476987.053750433,2012,2,2012-02-01,0
20170,5,"VA","Herndon","Fairfax County",482845.304184162,2012,3,2012-03-01,0
20170,5,"VA","Herndon","Fairfax County",490569.17540437,2012,4,2012-04-01,0
20170,5,"VA","Herndon","Fairfax County",496232.62100258,2012,5,2012-05-01,0
20170,5,"VA","Herndon","Fairfax County",500370.411470015,2012,6,2012-06-01,0
20170,5,"VA","Herndon","Fairfax County",504050.430964484,2012,7,2012-07-01,0
20170,5,"VA","Herndon","Fairfax County",508752.932754691,2012,8,2012-08-01,0
20170,5,"VA","Herndon","Fairfax County",514259.635703144,2012,9,2012-09-01,0
20170,5,"VA","Herndon","Fairfax County",520497.342245757,2012,10,2012-10-01,0
20170,5,"VA","Herndon","Fairfax County",526086.462278942,2012,11,2012-11-01,0
20170,5,"VA","Herndon","Fairfax County",529595.470415229,2012,12,2012-12-01,0
20170,5,"VA","Herndon","Fairfax County",531392.772210472,2013,1,2013-01-01,0
20170,5,"VA","Herndon","Fairfax County",533005.148710355,2013,2,2013-02-01,0
20170,5,"VA","Herndon","Fairfax County",534808.224758619,2013,3,2013-03-01,0
20170,5,"VA","Herndon","Fairfax County",536761.846629713,2013,4,2013-04-01,0
20170,5,"VA","Herndon","Fairfax County",538118.635555469,2013,5,2013-05-01,0
20170,5,"VA","Herndon","Fairfax County",541041.967661833,2013,6,2013-06-01,0
20170,5,"VA","Herndon","Fairfax County",544802.206244703,2013,7,2013-07-01,0
20170,5,"VA","Herndon","Fairfax County",550103.465318451,2013,8,2013-08-01,0
20170,5,"VA","Herndon","Fairfax County",555409.041653052,2013,9,2013-09-01,0
20170,5,"VA","Herndon","Fairfax County",561058.458290854,2013,10,2013-10-01,0
20170,5,"VA","Herndon","Fairfax County",566135.238096766,2013,11,2013-11-01,0
20170,5,"VA","Herndon","Fairfax County",569762.310613684,2013,12,2013-12-01,0
20170,5,"VA","Herndon","Fairfax County",571113.584582135,2014,1,2014-01-01,0
20170,5,"VA","Herndon","Fairfax County",571143.403196209,2014,2,2014-02-01,0
20170,5,"VA","Herndon","Fairfax County",571822.05960894,2014,3,2014-03-01,0
20170,5,"VA","Herndon","Fairfax County",573197.206833841,2014,4,2014-04-01,0
20170,5,"VA","Herndon","Fairfax County",573728.931861549,2014,5,2014-05-01,0
20170,5,"VA","Herndon","Fairfax County",572992.987186034,2014,6,2014-06-01,0
20170,5,"VA","Herndon","Fairfax County",571592.677573859,2014,7,2014-07-01,0
20170,5,"VA","Herndon","Fairfax County",570062.930184264,2014,8,2014-08-01,0
20170,5,"VA","Herndon","Fairfax County",569339.793719142,2014,9,2014-09-01,0
20170,5,"VA","Herndon","Fairfax County",569265.521076505,2014,10,2014-10-01,0
20170,5,"VA","Herndon","Fairfax County",569910.070273685,2014,11,2014-11-01,0
20170,5,"VA","Herndon","Fairfax County",569329.433061452,2014,12,2014-12-01,0
20170,5,"VA","Herndon","Fairfax County",568708.188417073,2015,1,2015-01-01,0
20170,5,"VA","Herndon","Fairfax County",568306.886226494,2015,2,2015-02-01,0
20170,5,"VA","Herndon","Fairfax County",569025.025373379,2015,3,2015-03-01,0
20170,5,"VA","Herndon","Fairfax County",568425.584177177,2015,4,2015-04-01,0
20170,5,"VA","Herndon","Fairfax County",567248.192495949,2015,5,2015-05-01,0
20170,5,"VA","Herndon","Fairfax County",565288.54117632,2015,6,2015-06-01,0
20170,5,"VA","Herndon","Fairfax County",564151.740069082,2015,7,2015-07-01,0
20170,5,"VA","Herndon","Fairfax County",563972.389952001,2015,8,2015-08-01,0
20170,5,"VA","Herndon","Fairfax County",564707.453657676,2015,9,2015-09-01,0
20170,5,"VA","Herndon","Fairfax County",566375.377792854,2015,10,2015-10-01,0
20170,5,"VA","Herndon","Fairfax County",567998.428654302,2015,11,2015-11-01,0
20170,5,"VA","Herndon","Fairfax County",568907.601133095,2015,12,2015-12-01,0
20170,5,"VA","Herndon","Fairfax County",569524.080201942,2016,1,2016-01-01,0
20170,5,"VA","Herndon","Fairfax County",569859.655768371,2016,2,2016-02-01,0
20170,5,"VA","Herndon","Fairfax County",570355.433388917,2016,3,2016-03-01,0
20170,5,"VA","Herndon","Fairfax County",570279.176148079,2016,4,2016-04-01,0
20170,5,"VA","Herndon","Fairfax County",569556.798467007,2016,5,2016-05-01,0
20170,5,"VA","Herndon","Fairfax County",568684.776334049,2016,6,2016-06-01,0
20170,5,"VA","Herndon","Fairfax County",568582.094578561,2016,7,2016-07-01,0
20170,5,"VA","Herndon","Fairfax County",569286.121593091,2016,8,2016-08-01,0
20170,5,"VA","Herndon","Fairfax County",570594.456968567,2016,9,2016-09-01,0
20170,5,"VA","Herndon","Fairfax County",572716.738008283,2016,10,2016-10-01,0
20170,5,"VA","Herndon","Fairfax County",575885.684880057,2016,11,2016-11-01,0
20170,5,"VA","Herndon","Fairfax County",579284.358330257,2016,12,2016-12-01,0
20170,5,"VA","Herndon","Fairfax County",582334.179642616,2017,1,2017-01-01,0
20170,5,"VA","Herndon","Fairfax County",585245.526620122,2017,2,2017-02-01,0
20170,5,"VA","Herndon","Fairfax County",588221.434375882,2017,3,2017-03-01,0
20170,5,"VA","Herndon","Fairfax County",590405.589157637,2017,4,2017-04-01,0
20170,5,"VA","Herndon","Fairfax County",590484.346314779,2017,5,2017-05-01,0
20170,5,"VA","Herndon","Fairfax County",589281.597840347,2017,6,2017-06-01,0
20170,5,"VA","Herndon","Fairfax County",587643.618464735,2017,7,2017-07-01,0
20170,5,"VA","Herndon","Fairfax County",587277.356722301,2017,8,2017-08-01,0
20170,5,"VA","Herndon","Fairfax County",588072.791441389,2017,9,2017-09-01,0
20170,5,"VA","Herndon","Fairfax County",590470.698788412,2017,10,2017-10-01,0
20170,5,"VA","Herndon","Fairfax County",593509.834615376,2017,11,2017-11-01,0
20170,5,"VA","Herndon","Fairfax County",597267.649021235,2017,12,2017-12-01,0
20170,5,"VA","Herndon","Fairfax County",600395.208248949,2018,1,2018-01-01,0
20170,5,"VA","Herndon","Fairfax County",602628.27188412,2018,2,2018-02-01,0
20170,5,"VA","Herndon","Fairfax County",604050.167948205,2018,3,2018-03-01,0
20170,5,"VA","Herndon","Fairfax County",605230.17733836,2018,4,2018-04-01,0
20170,5,"VA","Herndon","Fairfax County",605618.527994999,2018,5,2018-05-01,0
20170,5,"VA","Herndon","Fairfax County",604996.528651226,2018,6,2018-06-01,0
20170,5,"VA","Herndon","Fairfax County",605226.010477666,2018,7,2018-07-01,0
20170,5,"VA","Herndon","Fairfax County",606168.525539926,2018,8,2018-08-01,0
20170,5,"VA","Herndon","Fairfax County",608067.974259886,2018,9,2018-09-01,0
20170,5,"VA","Herndon","Fairfax County",609655.034809613,2018,10,2018-10-01,0
20170,5,"VA","Herndon","Fairfax County",611642.313986048,2018,11,2018-11-01,0
20170,5,"VA","Herndon","Fairfax County",613747.754596312,2018,12,2018-12-01,0
20170,5,"VA","Herndon","Fairfax County",615734.93250964,2019,1,2019-01-01,0
20170,5,"VA","Herndon","Fairfax County",617607.323690003,2019,2,2019-02-01,0
20170,5,"VA","Herndon","Fairfax County",620367.065435132,2019,3,2019-03-01,0
20170,5,"VA","Herndon","Fairfax County",623091.323710521,2019,4,2019-04-01,0
20170,5,"VA","Herndon","Fairfax County",624917.748013526,2019,5,2019-05-01,0
20170,5,"VA","Herndon","Fairfax County",625307.537140631,2019,6,2019-06-01,0
20170,5,"VA","Herndon","Fairfax County",624803.123634204,2019,7,2019-07-01,0
20170,5,"VA","Herndon","Fairfax County",625057.275320265,2019,8,2019-08-01,0
20170,5,"VA","Herndon","Fairfax County",625563.944576255,2019,9,2019-09-01,0
20170,5,"VA","Herndon","Fairfax County",627462.49021895,2019,10,2019-10-01,0
20170,5,"VA","Herndon","Fairfax County",629693.865050089,2019,11,2019-11-01,0
20170,5,"VA","Herndon","Fairfax County",633223.100868465,2019,12,2019-12-01,0
20170,5,"VA","Herndon","Fairfax County",637223.923328049,2020,1,2020-01-01,0
20170,5,"VA","Herndon","Fairfax County",641487.880661307,2020,2,2020-02-01,0
20170,5,"VA","Herndon","Fairfax County",645580.088581773,2020,3,2020-03-01,0
20170,5,"VA","Herndon","Fairfax County",648868.297739002,2020,4,2020-04-01,0
20170,5,"VA","Herndon","Fairfax County",650501.396478227,2020,5,2020-05-01,0
20170,5,"VA","Herndon","Fairfax County",650655.811850526,2020,6,2020-06-01,0
20170,5,"VA","Herndon","Fairfax County",650694.282795358,2020,7,2020-07-01,0
20170,5,"VA","Herndon","Fairfax County",653853.255048789,2020,8,2020-08-01,0
20170,5,"VA","Herndon","Fairfax County",660854.078179111,2020,9,2020-09-01,0
20170,5,"VA","Herndon","Fairfax County",670717.969342525,2020,10,2020-10-01,0
20170,5,"VA","Herndon","Fairfax County",681526.888314368,2020,11,2020-11-01,0
20170,5,"VA","Herndon","Fairfax County",691154.153376216,2020,12,2020-12-01,0
20170,5,"VA","Herndon","Fairfax County",699551.348215994,2021,1,2021-01-01,0
20170,5,"VA","Herndon","Fairfax County",707814.609324353,2021,2,2021-02-01,0
20170,5,"VA","Herndon","Fairfax County",716360.839016396,2021,3,2021-03-01,0
20170,5,"VA","Herndon","Fairfax County",725348.003231236,2021,4,2021-04-01,0
20170,5,"VA","Herndon","Fairfax County",734828.099019411,2021,5,2021-05-01,0
20170,5,"VA","Herndon","Fairfax County",743826.986908607,2021,6,2021-06-01,0
20170,5,"VA","Herndon","Fairfax County",748998.39075883,2021,7,2021-07-01,0
20170,5,"VA","Herndon","Fairfax County",749268.354172291,2021,8,2021-08-01,0
20170,5,"VA","Herndon","Fairfax County",746259.435601612,2021,9,2021-09-01,0
20170,5,"VA","Herndon","Fairfax County",744574.189274117,2021,10,2021-10-01,0
20170,5,"VA","Herndon","Fairfax County",745303.710127515,2021,11,2021-11-01,0
20170,5,"VA","Herndon","Fairfax County",749817.937059694,2021,12,2021-12-01,0
20170,5,"VA","Herndon","Fairfax County",759174.857150577,2022,1,2022-01-01,0
20170,5,"VA","Herndon","Fairfax County",773541.732810072,2022,2,2022-02-01,0
20170,5,"VA","Herndon","Fairfax County",790947.489706281,2022,3,2022-03-01,0
20170,5,"VA","Herndon","Fairfax County",807703.097196879,2022,4,2022-04-01,0
20170,5,"VA","Herndon","Fairfax County",820788.077590471,2022,5,2022-05-01,0
20170,5,"VA","Herndon","Fairfax County",827403.753096535,2022,6,2022-06-01,0
20170,5,"VA","Herndon","Fairfax County",825879.940223031,2022,7,2022-07-01,0
20170,5,"VA","Herndon","Fairfax County",818147.169535046,2022,8,2022-08-01,0
20170,5,"VA","Herndon","Fairfax County",809058.592097554,2022,9,2022-09-01,0
20170,5,"VA","Herndon","Fairfax County",802993.696569757,2022,10,2022-10-01,0
20170,5,"VA","Herndon","Fairfax County",800457.526514456,2022,11,2022-11-01,0
20170,5,"VA","Herndon","Fairfax County",799538.05177204,2022,12,2022-12-01,1
20170,5,"VA","Herndon","Fairfax County",797522.485970456,2023,1,2023-01-01,1
20170,5,"VA","Herndon","Fairfax County",796098.229563529,2023,2,2023-02-01,1
20170,5,"VA","Herndon","Fairfax County",794451.865883812,2023,3,2023-03-01,1
20170,5,"VA","Herndon","Fairfax County",796663.36831299,2023,4,2023-04-01,1
20170,5,"VA","Herndon","Fairfax County",800129.405076778,2023,5,2023-05-01,1
20170,5,"VA","Herndon","Fairfax County",806266.652604151,2023,6,2023-06-01,1
20170,5,"VA","Herndon","Fairfax County",811707.290531466,2023,7,2023-07-01,1
20170,5,"VA","Herndon","Fairfax County",816494.139590561,2023,8,2023-08-01,1
20170,5,"VA","Herndon","Fairfax County",820105.76102035,2023,9,2023-09-01,1
20170,5,"VA","Herndon","Fairfax County",823093.352181686,2023,10,2023-10-01,1
20170,5,"VA","Herndon","Fairfax County",826031.951830136,2023,11,2023-11-01,1
20170,5,"VA","Herndon","Fairfax County",829229.616435176,2023,12,2023-12-01,1
20170,5,"VA","Herndon","Fairfax County",831997.468086193,2024,1,2024-01-01,1
20170,5,"VA","Herndon","Fairfax County",834731.3702863,2024,2,2024-02-01,1
20170,5,"VA","Herndon","Fairfax County",840109.731794233,2024,3,2024-03-01,1
20170,5,"VA","Herndon","Fairfax County",847895.666176943,2024,4,2024-04-01,1
20170,5,"VA","Herndon","Fairfax County",856239.219452322,2024,5,2024-05-01,1
20170,5,"VA","Herndon","Fairfax County",861437.601071271,2024,6,2024-06-01,1
20170,5,"VA","Herndon","Fairfax County",863955.433182347,2024,7,2024-07-01,1
20171,1,"VA","Herndon","Fairfax County",231098.802576264,2016,1,2016-01-01,0
20171,1,"VA","Herndon","Fairfax County",230218.262704213,2016,2,2016-02-01,0
20171,1,"VA","Herndon","Fairfax County",229976.844716123,2016,3,2016-03-01,0
20171,1,"VA","Herndon","Fairfax County",229483.728667059,2016,4,2016-04-01,0
20171,1,"VA","Herndon","Fairfax County",229701.66599699,2016,5,2016-05-01,0
20171,1,"VA","Herndon","Fairfax County",229781.85867527,2016,6,2016-06-01,0
20171,1,"VA","Herndon","Fairfax County",229386.254267951,2016,7,2016-07-01,0
20171,1,"VA","Herndon","Fairfax County",228789.58160532,2016,8,2016-08-01,0
20171,1,"VA","Herndon","Fairfax County",228310.281866127,2016,9,2016-09-01,0
20171,1,"VA","Herndon","Fairfax County",228224.082402691,2016,10,2016-10-01,0
20171,1,"VA","Herndon","Fairfax County",228523.557240748,2016,11,2016-11-01,0
20171,1,"VA","Herndon","Fairfax County",228813.373987082,2016,12,2016-12-01,0
20171,1,"VA","Herndon","Fairfax County",229016.973776132,2017,1,2017-01-01,0
20171,1,"VA","Herndon","Fairfax County",229082.0995615,2017,2,2017-02-01,0
20171,1,"VA","Herndon","Fairfax County",229088.939308216,2017,3,2017-03-01,0
20171,1,"VA","Herndon","Fairfax County",229428.08776938,2017,4,2017-04-01,0
20171,1,"VA","Herndon","Fairfax County",229609.569592016,2017,5,2017-05-01,0
20171,1,"VA","Herndon","Fairfax County",230190.959309605,2017,6,2017-06-01,0
20171,1,"VA","Herndon","Fairfax County",230486.812597278,2017,7,2017-07-01,0
20171,1,"VA","Herndon","Fairfax County",231057.938193713,2017,8,2017-08-01,0
20171,1,"VA","Herndon","Fairfax County",231010.041389153,2017,9,2017-09-01,0
20171,1,"VA","Herndon","Fairfax County",231367.017993331,2017,10,2017-10-01,0
20171,1,"VA","Herndon","Fairfax County",231850.454677211,2017,11,2017-11-01,0
20171,1,"VA","Herndon","Fairfax County",232690.815969693,2017,12,2017-12-01,0
20171,1,"VA","Herndon","Fairfax County",233306.097244987,2018,1,2018-01-01,0
20171,1,"VA","Herndon","Fairfax County",233419.981782423,2018,2,2018-02-01,0
20171,1,"VA","Herndon","Fairfax County",233425.181483171,2018,3,2018-03-01,0
20171,1,"VA","Herndon","Fairfax County",233087.843194552,2018,4,2018-04-01,0
20171,1,"VA","Herndon","Fairfax County",233000.420279009,2018,5,2018-05-01,0
20171,1,"VA","Herndon","Fairfax County",232922.679801917,2018,6,2018-06-01,0
20171,1,"VA","Herndon","Fairfax County",233806.148439816,2018,7,2018-07-01,0
20171,1,"VA","Herndon","Fairfax County",234465.012518799,2018,8,2018-08-01,0
20171,1,"VA","Herndon","Fairfax County",235167.866846841,2018,9,2018-09-01,0
20171,1,"VA","Herndon","Fairfax County",235089.442678844,2018,10,2018-10-01,0
20171,1,"VA","Herndon","Fairfax County",235317.845353207,2018,11,2018-11-01,0
20171,1,"VA","Herndon","Fairfax County",235900.702836649,2018,12,2018-12-01,0
20171,1,"VA","Herndon","Fairfax County",236833.656180366,2019,1,2019-01-01,0
20171,1,"VA","Herndon","Fairfax County",237956.91330455,2019,2,2019-02-01,0
20171,1,"VA","Herndon","Fairfax County",239000.987918324,2019,3,2019-03-01,0
20171,1,"VA","Herndon","Fairfax County",239676.935966254,2019,4,2019-04-01,0
20171,1,"VA","Herndon","Fairfax County",240265.106656308,2019,5,2019-05-01,0
20171,1,"VA","Herndon","Fairfax County",240538.56570129,2019,6,2019-06-01,0
20171,1,"VA","Herndon","Fairfax County",240940.336706984,2019,7,2019-07-01,0
20171,1,"VA","Herndon","Fairfax County",241021.696298435,2019,8,2019-08-01,0
20171,1,"VA","Herndon","Fairfax County",241404.204918851,2019,9,2019-09-01,0
20171,1,"VA","Herndon","Fairfax County",242096.857072306,2019,10,2019-10-01,0
20171,1,"VA","Herndon","Fairfax County",243353.372016084,2019,11,2019-11-01,0
20171,1,"VA","Herndon","Fairfax County",244874.44010273,2019,12,2019-12-01,0
20171,1,"VA","Herndon","Fairfax County",246587.265035348,2020,1,2020-01-01,0
20171,1,"VA","Herndon","Fairfax County",248198.129558606,2020,2,2020-02-01,0
20171,1,"VA","Herndon","Fairfax County",250080.937284888,2020,3,2020-03-01,0
20171,1,"VA","Herndon","Fairfax County",251974.492410272,2020,4,2020-04-01,0
20171,1,"VA","Herndon","Fairfax County",253152.311286394,2020,5,2020-05-01,0
20171,1,"VA","Herndon","Fairfax County",253440.17322029,2020,6,2020-06-01,0
20171,1,"VA","Herndon","Fairfax County",253443.071209735,2020,7,2020-07-01,0
20171,1,"VA","Herndon","Fairfax County",254000.557465228,2020,8,2020-08-01,0
20171,1,"VA","Herndon","Fairfax County",255061.63980552,2020,9,2020-09-01,0
20171,1,"VA","Herndon","Fairfax County",256358.678924456,2020,10,2020-10-01,0
20171,1,"VA","Herndon","Fairfax County",257795.964162621,2020,11,2020-11-01,0
20171,1,"VA","Herndon","Fairfax County",258882.151219703,2020,12,2020-12-01,0
20171,1,"VA","Herndon","Fairfax County",259294.148321134,2021,1,2021-01-01,0
20171,1,"VA","Herndon","Fairfax County",258955.591960685,2021,2,2021-02-01,0
20171,1,"VA","Herndon","Fairfax County",258719.668616731,2021,3,2021-03-01,0
20171,1,"VA","Herndon","Fairfax County",259058.584549397,2021,4,2021-04-01,0
20171,1,"VA","Herndon","Fairfax County",260259.322934153,2021,5,2021-05-01,0
20171,1,"VA","Herndon","Fairfax County",261790.469624353,2021,6,2021-06-01,0
20171,1,"VA","Herndon","Fairfax County",262186.096801655,2021,7,2021-07-01,0
20171,1,"VA","Herndon","Fairfax County",261428.013471048,2021,8,2021-08-01,0
20171,1,"VA","Herndon","Fairfax County",259708.84932575,2021,9,2021-09-01,0
20171,1,"VA","Herndon","Fairfax County",258508.864371953,2021,10,2021-10-01,0
20171,1,"VA","Herndon","Fairfax County",257534.557514658,2021,11,2021-11-01,0
20171,1,"VA","Herndon","Fairfax County",257296.115859654,2021,12,2021-12-01,0
20171,1,"VA","Herndon","Fairfax County",257621.609352781,2022,1,2022-01-01,0
20171,1,"VA","Herndon","Fairfax County",258738.552524108,2022,2,2022-02-01,0
20171,1,"VA","Herndon","Fairfax County",260384.644691826,2022,3,2022-03-01,0
20171,1,"VA","Herndon","Fairfax County",262958.535934969,2022,4,2022-04-01,0
20171,1,"VA","Herndon","Fairfax County",265736.993769025,2022,5,2022-05-01,0
20171,1,"VA","Herndon","Fairfax County",268150.277374597,2022,6,2022-06-01,0
20171,1,"VA","Herndon","Fairfax County",269074.072643993,2022,7,2022-07-01,0
20171,1,"VA","Herndon","Fairfax County",269167.542930549,2022,8,2022-08-01,0
20171,1,"VA","Herndon","Fairfax County",268865.841926001,2022,9,2022-09-01,0
20171,1,"VA","Herndon","Fairfax County",269051.462215531,2022,10,2022-10-01,0
20171,1,"VA","Herndon","Fairfax County",269820.439691883,2022,11,2022-11-01,0
20171,1,"VA","Herndon","Fairfax County",270515.183045245,2022,12,2022-12-01,1
20171,1,"VA","Herndon","Fairfax County",270453.709205496,2023,1,2023-01-01,1
20171,1,"VA","Herndon","Fairfax County",270133.139269342,2023,2,2023-02-01,1
20171,1,"VA","Herndon","Fairfax County",270530.501542771,2023,3,2023-03-01,1
20171,1,"VA","Herndon","Fairfax County",272170.299693109,2023,4,2023-04-01,1
20171,1,"VA","Herndon","Fairfax County",274307.643922246,2023,5,2023-05-01,1
20171,1,"VA","Herndon","Fairfax County",276803.566808953,2023,6,2023-06-01,1
20171,1,"VA","Herndon","Fairfax County",279320.204504961,2023,7,2023-07-01,1
20171,1,"VA","Herndon","Fairfax County",282019.646768835,2023,8,2023-08-01,1
20171,1,"VA","Herndon","Fairfax County",284368.381670561,2023,9,2023-09-01,1
20171,1,"VA","Herndon","Fairfax County",286424.454299059,2023,10,2023-10-01,1
20171,1,"VA","Herndon","Fairfax County",288332.823561996,2023,11,2023-11-01,1
20171,1,"VA","Herndon","Fairfax County",289632.830844047,2023,12,2023-12-01,1
20171,1,"VA","Herndon","Fairfax County",290662.849033534,2024,1,2024-01-01,1
20171,1,"VA","Herndon","Fairfax County",291514.408132178,2024,2,2024-02-01,1
20171,1,"VA","Herndon","Fairfax County",292690.288326402,2024,3,2024-03-01,1
20171,1,"VA","Herndon","Fairfax County",293778.589671134,2024,4,2024-04-01,1
20171,1,"VA","Herndon","Fairfax County",294147.037573692,2024,5,2024-05-01,1
20171,1,"VA","Herndon","Fairfax County",293970.568212348,2024,6,2024-06-01,1
20171,1,"VA","Herndon","Fairfax County",294009.928696902,2024,7,2024-07-01,1
20171,2,"VA","Herndon","Fairfax County",151050.155948911,2000,1,2000-01-01,0
20171,2,"VA","Herndon","Fairfax County",151380.92342961,2000,2,2000-02-01,0
20171,2,"VA","Herndon","Fairfax County",151708.583425403,2000,3,2000-03-01,0
20171,2,"VA","Herndon","Fairfax County",152537.776368038,2000,4,2000-04-01,0
20171,2,"VA","Herndon","Fairfax County",153586.571099249,2000,5,2000-05-01,0
20171,2,"VA","Herndon","Fairfax County",155131.201079968,2000,6,2000-06-01,0
20171,2,"VA","Herndon","Fairfax County",157200.257724873,2000,7,2000-07-01,0
20171,2,"VA","Herndon","Fairfax County",160123.101414664,2000,8,2000-08-01,0
20171,2,"VA","Herndon","Fairfax County",163071.380140329,2000,9,2000-09-01,0
20171,2,"VA","Herndon","Fairfax County",165834.088853015,2000,10,2000-10-01,0
20171,2,"VA","Herndon","Fairfax County",167747.639162614,2000,11,2000-11-01,0
20171,2,"VA","Herndon","Fairfax County",169600.46226212,2000,12,2000-12-01,0
20171,2,"VA","Herndon","Fairfax County",171300.897551346,2001,1,2001-01-01,0
20171,2,"VA","Herndon","Fairfax County",172868.479615302,2001,2,2001-02-01,0
20171,2,"VA","Herndon","Fairfax County",174641.310463715,2001,3,2001-03-01,0
20171,2,"VA","Herndon","Fairfax County",176724.068598017,2001,4,2001-04-01,0
20171,2,"VA","Herndon","Fairfax County",179249.429266171,2001,5,2001-05-01,0
20171,2,"VA","Herndon","Fairfax County",181807.143860495,2001,6,2001-06-01,0
20171,2,"VA","Herndon","Fairfax County",184046.492700235,2001,7,2001-07-01,0
20171,2,"VA","Herndon","Fairfax County",186789.398197268,2001,8,2001-08-01,0
20171,2,"VA","Herndon","Fairfax County",189455.354468508,2001,9,2001-09-01,0
20171,2,"VA","Herndon","Fairfax County",192357.634396602,2001,10,2001-10-01,0
20171,2,"VA","Herndon","Fairfax County",194832.379816672,2001,11,2001-11-01,0
20171,2,"VA","Herndon","Fairfax County",197091.035348746,2001,12,2001-12-01,0
20171,2,"VA","Herndon","Fairfax County",198911.185256104,2002,1,2002-01-01,0
20171,2,"VA","Herndon","Fairfax County",200988.378000547,2002,2,2002-02-01,0
20171,2,"VA","Herndon","Fairfax County",203328.087711367,2002,3,2002-03-01,0
20171,2,"VA","Herndon","Fairfax County",206016.549811002,2002,4,2002-04-01,0
20171,2,"VA","Herndon","Fairfax County",208738.680578181,2002,5,2002-05-01,0
20171,2,"VA","Herndon","Fairfax County",211655.743982906,2002,6,2002-06-01,0
20171,2,"VA","Herndon","Fairfax County",214624.166494214,2002,7,2002-07-01,0
20171,2,"VA","Herndon","Fairfax County",217484.562606102,2002,8,2002-08-01,0
20171,2,"VA","Herndon","Fairfax County",220225.538985054,2002,9,2002-09-01,0
20171,2,"VA","Herndon","Fairfax County",222975.815127721,2002,10,2002-10-01,0
20171,2,"VA","Herndon","Fairfax County",225332.659798324,2002,11,2002-11-01,0
20171,2,"VA","Herndon","Fairfax County",227535.692749532,2002,12,2002-12-01,0
20171,2,"VA","Herndon","Fairfax County",229196.248769279,2003,1,2003-01-01,0
20171,2,"VA","Herndon","Fairfax County",231333.512520251,2003,2,2003-02-01,0
20171,2,"VA","Herndon","Fairfax County",233274.574198178,2003,3,2003-03-01,0
20171,2,"VA","Herndon","Fairfax County",235810.454162565,2003,4,2003-04-01,0
20171,2,"VA","Herndon","Fairfax County",238350.000060078,2003,5,2003-05-01,0
20171,2,"VA","Herndon","Fairfax County",241397.484520943,2003,6,2003-06-01,0
20171,2,"VA","Herndon","Fairfax County",244783.681338395,2003,7,2003-07-01,0
20171,2,"VA","Herndon","Fairfax County",247527.782264334,2003,8,2003-08-01,0
20171,2,"VA","Herndon","Fairfax County",249795.090012306,2003,9,2003-09-01,0
20171,2,"VA","Herndon","Fairfax County",251591.318263555,2003,10,2003-10-01,0
20171,2,"VA","Herndon","Fairfax County",253858.150674594,2003,11,2003-11-01,0
20171,2,"VA","Herndon","Fairfax County",256476.563139547,2003,12,2003-12-01,0
20171,2,"VA","Herndon","Fairfax County",259221.21823839,2004,1,2004-01-01,0
20171,2,"VA","Herndon","Fairfax County",262186.995878766,2004,2,2004-02-01,0
20171,2,"VA","Herndon","Fairfax County",265754.309957266,2004,3,2004-03-01,0
20171,2,"VA","Herndon","Fairfax County",270429.444991002,2004,4,2004-04-01,0
20171,2,"VA","Herndon","Fairfax County",276439.574923944,2004,5,2004-05-01,0
20171,2,"VA","Herndon","Fairfax County",283335.57497942,2004,6,2004-06-01,0
20171,2,"VA","Herndon","Fairfax County",291125.165068837,2004,7,2004-07-01,0
20171,2,"VA","Herndon","Fairfax County",299649.920706825,2004,8,2004-08-01,0
20171,2,"VA","Herndon","Fairfax County",308654.598992394,2004,9,2004-09-01,0
20171,2,"VA","Herndon","Fairfax County",316439.976659399,2004,10,2004-10-01,0
20171,2,"VA","Herndon","Fairfax County",322434.184563961,2004,11,2004-11-01,0
20171,2,"VA","Herndon","Fairfax County",327757.308276729,2004,12,2004-12-01,0
20171,2,"VA","Herndon","Fairfax County",333650.111825971,2005,1,2005-01-01,0
20171,2,"VA","Herndon","Fairfax County",338645.879990105,2005,2,2005-02-01,0
20171,2,"VA","Herndon","Fairfax County",344770.489046663,2005,3,2005-03-01,0
20171,2,"VA","Herndon","Fairfax County",352047.724066132,2005,4,2005-04-01,0
20171,2,"VA","Herndon","Fairfax County",361683.065033248,2005,5,2005-05-01,0
20171,2,"VA","Herndon","Fairfax County",370114.310110861,2005,6,2005-06-01,0
20171,2,"VA","Herndon","Fairfax County",377091.926048918,2005,7,2005-07-01,0
20171,2,"VA","Herndon","Fairfax County",382150.632865595,2005,8,2005-08-01,0
20171,2,"VA","Herndon","Fairfax County",387499.0492628,2005,9,2005-09-01,0
20171,2,"VA","Herndon","Fairfax County",391371.937184052,2005,10,2005-10-01,0
20171,2,"VA","Herndon","Fairfax County",394844.085054506,2005,11,2005-11-01,0
