"","RegionName","BedroomCnt","State","City","CountyName","Price","Year","Month","date","station_open","zip_in_2014","zip_in_2022"
"18619",20774,5,"MD","Upper Marlboro","Prince Georges County",468904.252845402,2018,11,"2018-11-01",1,0,0
"18620",20774,5,"MD","Upper Marlboro","Prince Georges County",469053.000182756,2018,12,"2018-12-01",1,0,0
"18621",20774,5,"MD","Upper Marlboro","Prince Georges County",468462.080805934,2019,1,"2019-01-01",1,0,0
"18622",20774,5,"MD","Upper Marlboro","Prince Georges County",467985.881716893,2019,2,"2019-02-01",1,0,0
"18623",20774,5,"MD","Upper Marlboro","Prince Georges County",468845.333703923,2019,3,"2019-03-01",1,0,0
"18624",20774,5,"MD","Upper Marlboro","Prince Georges County",471091.99969493,2019,4,"2019-04-01",1,0,0
"18625",20774,5,"MD","Upper Marlboro","Prince Georges County",473470.800693033,2019,5,"2019-05-01",1,0,0
"18626",20774,5,"MD","Upper Marlboro","Prince Georges County",475069.747352085,2019,6,"2019-06-01",1,0,0
"18627",20774,5,"MD","Upper Marlboro","Prince Georges County",476435.140526061,2019,7,"2019-07-01",1,0,0
"18628",20774,5,"MD","Upper Marlboro","Prince Georges County",477597.707072572,2019,8,"2019-08-01",1,0,0
"18629",20774,5,"MD","Upper Marlboro","Prince Georges County",478519.760604292,2019,9,"2019-09-01",1,0,0
"18630",20774,5,"MD","Upper Marlboro","Prince Georges County",479362.630576154,2019,10,"2019-10-01",1,0,0
"18631",20774,5,"MD","Upper Marlboro","Prince Georges County",480468.696608111,2019,11,"2019-11-01",1,0,0
"18632",20774,5,"MD","Upper Marlboro","Prince Georges County",482012.393261411,2019,12,"2019-12-01",1,0,0
"18633",20774,5,"MD","Upper Marlboro","Prince Georges County",483955.480485041,2020,1,"2020-01-01",1,0,0
"18634",20774,5,"MD","Upper Marlboro","Prince Georges County",486584.58278799,2020,2,"2020-02-01",1,0,0
"18635",20774,5,"MD","Upper Marlboro","Prince Georges County",489598.978547092,2020,3,"2020-03-01",1,0,0
"18636",20774,5,"MD","Upper Marlboro","Prince Georges County",492626.614448759,2020,4,"2020-04-01",1,0,0
"18637",20774,5,"MD","Upper Marlboro","Prince Georges County",494896.252663837,2020,5,"2020-05-01",1,0,0
"18638",20774,5,"MD","Upper Marlboro","Prince Georges County",496664.306002885,2020,6,"2020-06-01",1,0,0
"18639",20774,5,"MD","Upper Marlboro","Prince Georges County",498606.003580054,2020,7,"2020-07-01",1,0,0
"18640",20774,5,"MD","Upper Marlboro","Prince Georges County",501446.397866718,2020,8,"2020-08-01",1,0,0
"18641",20774,5,"MD","Upper Marlboro","Prince Georges County",506372.725250379,2020,9,"2020-09-01",1,0,0
"18642",20774,5,"MD","Upper Marlboro","Prince Georges County",512847.733942415,2020,10,"2020-10-01",1,0,0
"18643",20774,5,"MD","Upper Marlboro","Prince Georges County",521022.569879378,2020,11,"2020-11-01",1,0,0
"18644",20774,5,"MD","Upper Marlboro","Prince Georges County",529513.561619465,2020,12,"2020-12-01",1,0,0
"18645",20774,5,"MD","Upper Marlboro","Prince Georges County",538275.46499724,2021,1,"2021-01-01",1,0,0
"18646",20774,5,"MD","Upper Marlboro","Prince Georges County",547245.356526911,2021,2,"2021-02-01",1,0,0
"18647",20774,5,"MD","Upper Marlboro","Prince Georges County",557013.195337359,2021,3,"2021-03-01",1,0,0
"18648",20774,5,"MD","Upper Marlboro","Prince Georges County",567740.445183461,2021,4,"2021-04-01",1,0,0
"18649",20774,5,"MD","Upper Marlboro","Prince Georges County",579483.366731343,2021,5,"2021-05-01",1,0,0
"18650",20774,5,"MD","Upper Marlboro","Prince Georges County",590108.830855028,2021,6,"2021-06-01",1,0,0
"18651",20774,5,"MD","Upper Marlboro","Prince Georges County",598199.982882593,2021,7,"2021-07-01",1,0,0
"18652",20774,5,"MD","Upper Marlboro","Prince Georges County",603507.478865135,2021,8,"2021-08-01",1,0,0
"18653",20774,5,"MD","Upper Marlboro","Prince Georges County",607651.486758613,2021,9,"2021-09-01",1,0,0
"18654",20774,5,"MD","Upper Marlboro","Prince Georges County",612269.61096371,2021,10,"2021-10-01",1,0,0
"18655",20774,5,"MD","Upper Marlboro","Prince Georges County",617278.991610128,2021,11,"2021-11-01",1,0,0
"18656",20774,5,"MD","Upper Marlboro","Prince Georges County",622778.06957547,2021,12,"2021-12-01",1,0,0
"18657",20774,5,"MD","Upper Marlboro","Prince Georges County",628692.302303681,2022,1,"2022-01-01",1,0,0
"18658",20774,5,"MD","Upper Marlboro","Prince Georges County",636073.722110916,2022,2,"2022-02-01",1,0,0
"18659",20774,5,"MD","Upper Marlboro","Prince Georges County",644742.845796272,2022,3,"2022-03-01",1,0,0
"18660",20774,5,"MD","Upper Marlboro","Prince Georges County",653736.460416369,2022,4,"2022-04-01",1,0,0
"18661",20774,5,"MD","Upper Marlboro","Prince Georges County",660907.502936281,2022,5,"2022-05-01",1,0,0
"18662",20774,5,"MD","Upper Marlboro","Prince Georges County",665433.187765899,2022,6,"2022-06-01",1,0,0
"18663",20774,5,"MD","Upper Marlboro","Prince Georges County",666113.536078842,2022,7,"2022-07-01",1,0,0
"18664",20774,5,"MD","Upper Marlboro","Prince Georges County",663488.056645236,2022,8,"2022-08-01",1,0,0
"18665",20774,5,"MD","Upper Marlboro","Prince Georges County",659002.441489988,2022,9,"2022-09-01",1,0,0
"18666",20774,5,"MD","Upper Marlboro","Prince Georges County",655158.951853468,2022,10,"2022-10-01",1,0,0
"18667",20774,5,"MD","Upper Marlboro","Prince Georges County",652528.095263362,2022,11,"2022-11-01",1,0,0
"18668",20774,5,"MD","Upper Marlboro","Prince Georges County",650790.389437568,2022,12,"2022-12-01",1,0,0
"18669",20774,5,"MD","Upper Marlboro","Prince Georges County",649692.036252485,2023,1,"2023-01-01",1,0,0
"18670",20774,5,"MD","Upper Marlboro","Prince Georges County",649721.653987649,2023,2,"2023-02-01",1,0,0
"18671",20774,5,"MD","Upper Marlboro","Prince Georges County",650062.662628754,2023,3,"2023-03-01",1,0,0
"18672",20774,5,"MD","Upper Marlboro","Prince Georges County",651040.517423838,2023,4,"2023-04-01",1,0,0
"18673",20774,5,"MD","Upper Marlboro","Prince Georges County",652832.660887797,2023,5,"2023-05-01",1,0,0
"18674",20774,5,"MD","Upper Marlboro","Prince Georges County",655803.19495634,2023,6,"2023-06-01",1,0,0
"18675",20774,5,"MD","Upper Marlboro","Prince Georges County",659416.320107676,2023,7,"2023-07-01",1,0,0
"18676",20774,5,"MD","Upper Marlboro","Prince Georges County",662163.535473414,2023,8,"2023-08-01",1,0,0
"18677",20774,5,"MD","Upper Marlboro","Prince Georges County",664609.41395716,2023,9,"2023-09-01",1,0,0
"18678",20774,5,"MD","Upper Marlboro","Prince Georges County",666718.075541443,2023,10,"2023-10-01",1,0,0
"18679",20774,5,"MD","Upper Marlboro","Prince Georges County",668710.321812442,2023,11,"2023-11-01",1,0,0
"18680",20774,5,"MD","Upper Marlboro","Prince Georges County",669984.462277799,2023,12,"2023-12-01",1,0,0
"18681",20774,5,"MD","Upper Marlboro","Prince Georges County",669566.841248113,2024,1,"2024-01-01",1,0,0
"18682",20774,5,"MD","Upper Marlboro","Prince Georges County",669932.159467227,2024,2,"2024-02-01",1,0,0
"18683",20774,5,"MD","Upper Marlboro","Prince Georges County",672499.756845816,2024,3,"2024-03-01",1,0,0
"18684",20774,5,"MD","Upper Marlboro","Prince Georges County",677764.180334298,2024,4,"2024-04-01",1,0,0
"18685",20774,5,"MD","Upper Marlboro","Prince Georges County",682546.341254526,2024,5,"2024-05-01",1,0,0
"18686",20774,5,"MD","Upper Marlboro","Prince Georges County",685592.900489288,2024,6,"2024-06-01",1,0,0
"18687",20774,5,"MD","Upper Marlboro","Prince Georges County",686494.030639344,2024,7,"2024-07-01",1,0,0
"18688",20785,2,"MD","Greater Landover","Prince Georges County",75339.1950353147,2000,1,"2000-01-01",0,0,0
"18689",20785,2,"MD","Greater Landover","Prince Georges County",75267.2055816333,2000,2,"2000-02-01",0,0,0
"18690",20785,2,"MD","Greater Landover","Prince Georges County",75243.6385482862,2000,3,"2000-03-01",0,0,0
"18691",20785,2,"MD","Greater Landover","Prince Georges County",74967.6312175417,2000,4,"2000-04-01",0,0,0
"18692",20785,2,"MD","Greater Landover","Prince Georges County",74807.4321158627,2000,5,"2000-05-01",0,0,0
"18693",20785,2,"MD","Greater Landover","Prince Georges County",74585.9624363181,2000,6,"2000-06-01",0,0,0
"18694",20785,2,"MD","Greater Landover","Prince Georges County",74046.2571352775,2000,7,"2000-07-01",0,0,0
"18695",20785,2,"MD","Greater Landover","Prince Georges County",73280.104556963,2000,8,"2000-08-01",0,0,0
"18696",20785,2,"MD","Greater Landover","Prince Georges County",72433.8901571675,2000,9,"2000-09-01",0,0,0
"18697",20785,2,"MD","Greater Landover","Prince Georges County",72168.1552754461,2000,10,"2000-10-01",0,0,0
"18698",20785,2,"MD","Greater Landover","Prince Georges County",72331.3041735486,2000,11,"2000-11-01",0,0,0
"18699",20785,2,"MD","Greater Landover","Prince Georges County",72657.9441264137,2000,12,"2000-12-01",0,0,0
"18700",20785,2,"MD","Greater Landover","Prince Georges County",72968.637178856,2001,1,"2001-01-01",0,0,0
"18701",20785,2,"MD","Greater Landover","Prince Georges County",73121.9922879794,2001,2,"2001-02-01",0,0,0
"18702",20785,2,"MD","Greater Landover","Prince Georges County",73275.4004834196,2001,3,"2001-03-01",0,0,0
"18703",20785,2,"MD","Greater Landover","Prince Georges County",73306.4228828391,2001,4,"2001-04-01",0,0,0
"18704",20785,2,"MD","Greater Landover","Prince Georges County",73132.1593093921,2001,5,"2001-05-01",0,0,0
"18705",20785,2,"MD","Greater Landover","Prince Georges County",72907.0912311798,2001,6,"2001-06-01",0,0,0
"18706",20785,2,"MD","Greater Landover","Prince Georges County",73046.0328297305,2001,7,"2001-07-01",0,0,0
"18707",20785,2,"MD","Greater Landover","Prince Georges County",73340.6813057759,2001,8,"2001-08-01",0,0,0
"18708",20785,2,"MD","Greater Landover","Prince Georges County",73633.8628424766,2001,9,"2001-09-01",0,0,0
"18709",20785,2,"MD","Greater Landover","Prince Georges County",74145.806096439,2001,10,"2001-10-01",0,0,0
"18710",20785,2,"MD","Greater Landover","Prince Georges County",74723.1668113712,2001,11,"2001-11-01",0,0,0
"18711",20785,2,"MD","Greater Landover","Prince Georges County",75458.2356425472,2001,12,"2001-12-01",0,0,0
"18712",20785,2,"MD","Greater Landover","Prince Georges County",75568.8184702447,2002,1,"2002-01-01",0,0,0
"18713",20785,2,"MD","Greater Landover","Prince Georges County",75572.5558209709,2002,2,"2002-02-01",0,0,0
"18714",20785,2,"MD","Greater Landover","Prince Georges County",75650.8035014355,2002,3,"2002-03-01",0,0,0
"18715",20785,2,"MD","Greater Landover","Prince Georges County",75843.6986054055,2002,4,"2002-04-01",0,0,0
"18716",20785,2,"MD","Greater Landover","Prince Georges County",76346.590056109,2002,5,"2002-05-01",0,0,0
"18717",20785,2,"MD","Greater Landover","Prince Georges County",76830.0903504007,2002,6,"2002-06-01",0,0,0
"18718",20785,2,"MD","Greater Landover","Prince Georges County",77657.766708099,2002,7,"2002-07-01",0,0,0
"18719",20785,2,"MD","Greater Landover","Prince Georges County",78442.8584112134,2002,8,"2002-08-01",0,0,0
"18720",20785,2,"MD","Greater Landover","Prince Georges County",79320.0016267947,2002,9,"2002-09-01",0,0,0
"18721",20785,2,"MD","Greater Landover","Prince Georges County",79939.3408509574,2002,10,"2002-10-01",0,0,0
"18722",20785,2,"MD","Greater Landover","Prince Georges County",80347.7443925291,2002,11,"2002-11-01",0,0,0
"18723",20785,2,"MD","Greater Landover","Prince Georges County",80749.0260869202,2002,12,"2002-12-01",0,0,0
"18724",20785,2,"MD","Greater Landover","Prince Georges County",81255.4061274482,2003,1,"2003-01-01",0,0,0
"18725",20785,2,"MD","Greater Landover","Prince Georges County",81932.4731651915,2003,2,"2003-02-01",0,0,0
"18726",20785,2,"MD","Greater Landover","Prince Georges County",82264.0572485937,2003,3,"2003-03-01",0,0,0
"18727",20785,2,"MD","Greater Landover","Prince Georges County",82431.9082059404,2003,4,"2003-04-01",0,0,0
"18728",20785,2,"MD","Greater Landover","Prince Georges County",82633.3037963086,2003,5,"2003-05-01",0,0,0
"18729",20785,2,"MD","Greater Landover","Prince Georges County",82834.2624561178,2003,6,"2003-06-01",0,0,0
"18730",20785,2,"MD","Greater Landover","Prince Georges County",83438.0640367106,2003,7,"2003-07-01",0,0,0
"18731",20785,2,"MD","Greater Landover","Prince Georges County",83808.7467986942,2003,8,"2003-08-01",0,0,0
"18732",20785,2,"MD","Greater Landover","Prince Georges County",84613.9664970258,2003,9,"2003-09-01",0,0,0
"18733",20785,2,"MD","Greater Landover","Prince Georges County",85384.5458787945,2003,10,"2003-10-01",0,0,0
"18734",20785,2,"MD","Greater Landover","Prince Georges County",86261.2346144193,2003,11,"2003-11-01",0,0,0
"18735",20785,2,"MD","Greater Landover","Prince Georges County",86734.1995048337,2003,12,"2003-12-01",0,0,0
"18736",20785,2,"MD","Greater Landover","Prince Georges County",86980.444232176,2004,1,"2004-01-01",0,0,0
"18737",20785,2,"MD","Greater Landover","Prince Georges County",87425.2211331705,2004,2,"2004-02-01",0,0,0
"18738",20785,2,"MD","Greater Landover","Prince Georges County",88340.5569303321,2004,3,"2004-03-01",0,0,0
"18739",20785,2,"MD","Greater Landover","Prince Georges County",89447.6608911431,2004,4,"2004-04-01",0,0,0
"18740",20785,2,"MD","Greater Landover","Prince Georges County",90647.2547209556,2004,5,"2004-05-01",0,0,0
"18741",20785,2,"MD","Greater Landover","Prince Georges County",91983.0179561631,2004,6,"2004-06-01",0,0,0
"18742",20785,2,"MD","Greater Landover","Prince Georges County",93537.6110299354,2004,7,"2004-07-01",0,0,0
"18743",20785,2,"MD","Greater Landover","Prince Georges County",95069.0149589723,2004,8,"2004-08-01",0,0,0
"18744",20785,2,"MD","Greater Landover","Prince Georges County",96732.78161302,2004,9,"2004-09-01",0,0,0
"18745",20785,2,"MD","Greater Landover","Prince Georges County",98289.0655525213,2004,10,"2004-10-01",0,0,0
"18746",20785,2,"MD","Greater Landover","Prince Georges County",99726.4600290426,2004,11,"2004-11-01",0,0,0
"18747",20785,2,"MD","Greater Landover","Prince Georges County",101403.652411078,2004,12,"2004-12-01",0,0,0
"18748",20785,2,"MD","Greater Landover","Prince Georges County",103321.505346008,2005,1,"2005-01-01",0,0,0
"18749",20785,2,"MD","Greater Landover","Prince Georges County",105767.248218646,2005,2,"2005-02-01",0,0,0
"18750",20785,2,"MD","Greater Landover","Prince Georges County",108046.389889654,2005,3,"2005-03-01",0,0,0
"18751",20785,2,"MD","Greater Landover","Prince Georges County",110611.275448194,2005,4,"2005-04-01",0,0,0
"18752",20785,2,"MD","Greater Landover","Prince Georges County",113678.629104359,2005,5,"2005-05-01",0,0,0
"18753",20785,2,"MD","Greater Landover","Prince Georges County",116871.350060954,2005,6,"2005-06-01",0,0,0
"18754",20785,2,"MD","Greater Landover","Prince Georges County",120198.27458195,2005,7,"2005-07-01",0,0,0
"18755",20785,2,"MD","Greater Landover","Prince Georges County",122810.080943361,2005,8,"2005-08-01",0,0,0
"18756",20785,2,"MD","Greater Landover","Prince Georges County",125526.211105343,2005,9,"2005-09-01",0,0,0
"18757",20785,2,"MD","Greater Landover","Prince Georges County",128624.55067941,2005,10,"2005-10-01",0,0,0
"18758",20785,2,"MD","Greater Landover","Prince Georges County",131862.961902818,2005,11,"2005-11-01",0,0,0
"18759",20785,2,"MD","Greater Landover","Prince Georges County",135400.338045312,2005,12,"2005-12-01",0,0,0
"18760",20785,2,"MD","Greater Landover","Prince Georges County",138495.986952565,2006,1,"2006-01-01",0,0,0
"18761",20785,2,"MD","Greater Landover","Prince Georges County",141690.260969877,2006,2,"2006-02-01",0,0,0
"18762",20785,2,"MD","Greater Landover","Prince Georges County",144804.024716811,2006,3,"2006-03-01",0,0,0
"18763",20785,2,"MD","Greater Landover","Prince Georges County",147302.790006892,2006,4,"2006-04-01",0,0,0
"18764",20785,2,"MD","Greater Landover","Prince Georges County",149660.531768479,2006,5,"2006-05-01",0,0,0
"18765",20785,2,"MD","Greater Landover","Prince Georges County",150963.345643013,2006,6,"2006-06-01",0,0,0
"18766",20785,2,"MD","Greater Landover","Prince Georges County",152912.076823653,2006,7,"2006-07-01",0,0,0
"18767",20785,2,"MD","Greater Landover","Prince Georges County",154930.594051464,2006,8,"2006-08-01",0,0,0
"18768",20785,2,"MD","Greater Landover","Prince Georges County",157200.673348249,2006,9,"2006-09-01",0,0,0
"18769",20785,2,"MD","Greater Landover","Prince Georges County",158635.837019855,2006,10,"2006-10-01",0,0,0
"18770",20785,2,"MD","Greater Landover","Prince Georges County",160072.643976283,2006,11,"2006-11-01",0,0,0
"18771",20785,2,"MD","Greater Landover","Prince Georges County",161408.754557418,2006,12,"2006-12-01",0,0,0
"18772",20785,2,"MD","Greater Landover","Prince Georges County",163030.701023167,2007,1,"2007-01-01",0,0,0
"18773",20785,2,"MD","Greater Landover","Prince Georges County",164482.841686307,2007,2,"2007-02-01",0,0,0
"18774",20785,2,"MD","Greater Landover","Prince Georges County",166191.61911197,2007,3,"2007-03-01",0,0,0
"18775",20785,2,"MD","Greater Landover","Prince Georges County",167549.084833035,2007,4,"2007-04-01",0,0,0
"18776",20785,2,"MD","Greater Landover","Prince Georges County",168502.811251365,2007,5,"2007-05-01",0,0,0
"18777",20785,2,"MD","Greater Landover","Prince Georges County",169297.024952336,2007,6,"2007-06-01",0,0,0
"18778",20785,2,"MD","Greater Landover","Prince Georges County",170547.973512764,2007,7,"2007-07-01",0,0,0
"18779",20785,2,"MD","Greater Landover","Prince Georges County",172438.37221049,2007,8,"2007-08-01",0,0,0
"18780",20785,2,"MD","Greater Landover","Prince Georges County",174523.207509957,2007,9,"2007-09-01",0,0,0
"18781",20785,2,"MD","Greater Landover","Prince Georges County",175664.59916805,2007,10,"2007-10-01",0,0,0
"18782",20785,2,"MD","Greater Landover","Prince Georges County",175274.859230221,2007,11,"2007-11-01",0,0,0
"18783",20785,2,"MD","Greater Landover","Prince Georges County",174186.045871186,2007,12,"2007-12-01",0,0,0
"18784",20785,2,"MD","Greater Landover","Prince Georges County",173816.409989544,2008,1,"2008-01-01",0,0,0
"18785",20785,2,"MD","Greater Landover","Prince Georges County",173221.93525571,2008,2,"2008-02-01",0,0,0
"18786",20785,2,"MD","Greater Landover","Prince Georges County",172064.402090754,2008,3,"2008-03-01",0,0,0
"18787",20785,2,"MD","Greater Landover","Prince Georges County",170976.920907091,2008,4,"2008-04-01",0,0,0
"18788",20785,2,"MD","Greater Landover","Prince Georges County",169802.774198959,2008,5,"2008-05-01",0,0,0
"18789",20785,2,"MD","Greater Landover","Prince Georges County",168034.06307562,2008,6,"2008-06-01",0,0,0
"18790",20785,2,"MD","Greater Landover","Prince Georges County",165001.60770019,2008,7,"2008-07-01",0,0,0
"18791",20785,2,"MD","Greater Landover","Prince Georges County",162306.580633921,2008,8,"2008-08-01",0,0,0
"18792",20785,2,"MD","Greater Landover","Prince Georges County",160170.225461319,2008,9,"2008-09-01",0,0,0
"18793",20785,2,"MD","Greater Landover","Prince Georges County",158432.715275813,2008,10,"2008-10-01",0,0,0
"18794",20785,2,"MD","Greater Landover","Prince Georges County",157412.188886634,2008,11,"2008-11-01",0,0,0
"18795",20785,2,"MD","Greater Landover","Prince Georges County",156922.210554571,2008,12,"2008-12-01",0,0,0
"18796",20785,2,"MD","Greater Landover","Prince Georges County",156248.703363326,2009,1,"2009-01-01",0,0,0
"18797",20785,2,"MD","Greater Landover","Prince Georges County",152916.614649829,2009,2,"2009-02-01",0,0,0
"18798",20785,2,"MD","Greater Landover","Prince Georges County",148161.78328486,2009,3,"2009-03-01",0,0,0
"18799",20785,2,"MD","Greater Landover","Prince Georges County",143090.217781614,2009,4,"2009-04-01",0,0,0
"18800",20785,2,"MD","Greater Landover","Prince Georges County",139611.481113744,2009,5,"2009-05-01",0,0,0
"18801",20785,2,"MD","Greater Landover","Prince Georges County",137263.587621468,2009,6,"2009-06-01",0,0,0
"18802",20785,2,"MD","Greater Landover","Prince Georges County",134202.870118056,2009,7,"2009-07-01",0,0,0
"18803",20785,2,"MD","Greater Landover","Prince Georges County",130520.916131434,2009,8,"2009-08-01",0,0,0
"18804",20785,2,"MD","Greater Landover","Prince Georges County",126832.069334665,2009,9,"2009-09-01",0,0,0
"18805",20785,2,"MD","Greater Landover","Prince Georges County",124050.095984698,2009,10,"2009-10-01",0,0,0
"18806",20785,2,"MD","Greater Landover","Prince Georges County",122664.951884387,2009,11,"2009-11-01",0,0,0
"18807",20785,2,"MD","Greater Landover","Prince Georges County",120969.977048143,2009,12,"2009-12-01",0,0,0
"18808",20785,2,"MD","Greater Landover","Prince Georges County",119485.583300591,2010,1,"2010-01-01",0,0,0
"18809",20785,2,"MD","Greater Landover","Prince Georges County",117940.897538865,2010,2,"2010-02-01",0,0,0
"18810",20785,2,"MD","Greater Landover","Prince Georges County",116290.187223421,2010,3,"2010-03-01",0,0,0
"18811",20785,2,"MD","Greater Landover","Prince Georges County",114268.282598962,2010,4,"2010-04-01",0,0,0
"18812",20785,2,"MD","Greater Landover","Prince Georges County",112008.628417323,2010,5,"2010-05-01",0,0,0
"18813",20785,2,"MD","Greater Landover","Prince Georges County",110270.237550899,2010,6,"2010-06-01",0,0,0
"18814",20785,2,"MD","Greater Landover","Prince Georges County",109160.618435325,2010,7,"2010-07-01",0,0,0
"18815",20785,2,"MD","Greater Landover","Prince Georges County",108230.458852061,2010,8,"2010-08-01",0,0,0
"18816",20785,2,"MD","Greater Landover","Prince Georges County",106582.191463976,2010,9,"2010-09-01",0,0,0
"18817",20785,2,"MD","Greater Landover","Prince Georges County",104930.45223644,2010,10,"2010-10-01",0,0,0
"18818",20785,2,"MD","Greater Landover","Prince Georges County",102875.732439852,2010,11,"2010-11-01",0,0,0
"18819",20785,2,"MD","Greater Landover","Prince Georges County",101156.235637668,2010,12,"2010-12-01",0,0,0
"18820",20785,2,"MD","Greater Landover","Prince Georges County",98822.6445691996,2011,1,"2011-01-01",0,0,0
"18821",20785,2,"MD","Greater Landover","Prince Georges County",97045.5026360271,2011,2,"2011-02-01",0,0,0
"18822",20785,2,"MD","Greater Landover","Prince Georges County",95535.6769144257,2011,3,"2011-03-01",0,0,0
"18823",20785,2,"MD","Greater Landover","Prince Georges County",94177.1658278716,2011,4,"2011-04-01",0,0,0
"18824",20785,2,"MD","Greater Landover","Prince Georges County",92367.0520141974,2011,5,"2011-05-01",0,0,0
"18825",20785,2,"MD","Greater Landover","Prince Georges County",90713.4779032497,2011,6,"2011-06-01",0,0,0
"18826",20785,2,"MD","Greater Landover","Prince Georges County",89707.7743785743,2011,7,"2011-07-01",0,0,0
"18827",20785,2,"MD","Greater Landover","Prince Georges County",89010.7400569485,2011,8,"2011-08-01",0,0,0
"18828",20785,2,"MD","Greater Landover","Prince Georges County",87677.6964760598,2011,9,"2011-09-01",0,0,0
"18829",20785,2,"MD","Greater Landover","Prince Georges County",86646.9448919532,2011,10,"2011-10-01",0,0,0
"18830",20785,2,"MD","Greater Landover","Prince Georges County",86318.8720224007,2011,11,"2011-11-01",0,0,0
"18831",20785,2,"MD","Greater Landover","Prince Georges County",87281.1497846045,2011,12,"2011-12-01",0,0,0
"18832",20785,2,"MD","Greater Landover","Prince Georges County",88645.9283067079,2012,1,"2012-01-01",0,0,0
"18833",20785,2,"MD","Greater Landover","Prince Georges County",90288.4414684999,2012,2,"2012-02-01",0,0,0
"18834",20785,2,"MD","Greater Landover","Prince Georges County",91871.295181211,2012,3,"2012-03-01",0,0,0
"18835",20785,2,"MD","Greater Landover","Prince Georges County",93053.8270658032,2012,4,"2012-04-01",0,0,0
"18836",20785,2,"MD","Greater Landover","Prince Georges County",94232.5316745965,2012,5,"2012-05-01",0,0,0
"18837",20785,2,"MD","Greater Landover","Prince Georges County",95332.2988635048,2012,6,"2012-06-01",0,0,0
"18838",20785,2,"MD","Greater Landover","Prince Georges County",95600.4931551517,2012,7,"2012-07-01",0,0,0
"18839",20785,2,"MD","Greater Landover","Prince Georges County",93999.8667336265,2012,8,"2012-08-01",0,0,0
"18840",20785,2,"MD","Greater Landover","Prince Georges County",91646.3613079245,2012,9,"2012-09-01",0,0,0
"18841",20785,2,"MD","Greater Landover","Prince Georges County",89206.0783274824,2012,10,"2012-10-01",0,0,0
"18842",20785,2,"MD","Greater Landover","Prince Georges County",87394.1767806489,2012,11,"2012-11-01",0,0,0
"18843",20785,2,"MD","Greater Landover","Prince Georges County",86294.090844009,2012,12,"2012-12-01",0,0,0
"18844",20785,2,"MD","Greater Landover","Prince Georges County",86377.1988012193,2013,1,"2013-01-01",0,0,0
"18845",20785,2,"MD","Greater Landover","Prince Georges County",87191.5994807813,2013,2,"2013-02-01",0,0,0
"18846",20785,2,"MD","Greater Landover","Prince Georges County",88386.1251818067,2013,3,"2013-03-01",0,0,0
"18847",20785,2,"MD","Greater Landover","Prince Georges County",89887.6651721724,2013,4,"2013-04-01",0,0,0
"18848",20785,2,"MD","Greater Landover","Prince Georges County",92459.9022471438,2013,5,"2013-05-01",0,0,0
"18849",20785,2,"MD","Greater Landover","Prince Georges County",95583.1804680486,2013,6,"2013-06-01",0,0,0
"18850",20785,2,"MD","Greater Landover","Prince Georges County",98154.7479047433,2013,7,"2013-07-01",0,0,0
"18851",20785,2,"MD","Greater Landover","Prince Georges County",100338.732875723,2013,8,"2013-08-01",0,0,0
"18852",20785,2,"MD","Greater Landover","Prince Georges County",102509.822537649,2013,9,"2013-09-01",0,0,0
"18853",20785,2,"MD","Greater Landover","Prince Georges County",104867.719409292,2013,10,"2013-10-01",0,0,0
"18854",20785,2,"MD","Greater Landover","Prince Georges County",106565.336765371,2013,11,"2013-11-01",0,0,0
"18855",20785,2,"MD","Greater Landover","Prince Georges County",107357.80482536,2013,12,"2013-12-01",0,0,0
"18856",20785,2,"MD","Greater Landover","Prince Georges County",107768.91781947,2014,1,"2014-01-01",0,0,0
"18857",20785,2,"MD","Greater Landover","Prince Georges County",108575.447573474,2014,2,"2014-02-01",0,0,0
"18858",20785,2,"MD","Greater Landover","Prince Georges County",109871.752993891,2014,3,"2014-03-01",0,0,0
"18859",20785,2,"MD","Greater Landover","Prince Georges County",111808.094006971,2014,4,"2014-04-01",0,0,0
"18860",20785,2,"MD","Greater Landover","Prince Georges County",114024.342742603,2014,5,"2014-05-01",0,0,0
"18861",20785,2,"MD","Greater Landover","Prince Georges County",115450.794792722,2014,6,"2014-06-01",0,0,0
"18862",20785,2,"MD","Greater Landover","Prince Georges County",116379.457619814,2014,7,"2014-07-01",0,0,0
"18863",20785,2,"MD","Greater Landover","Prince Georges County",116619.281885064,2014,8,"2014-08-01",0,0,0
"18864",20785,2,"MD","Greater Landover","Prince Georges County",117412.017099596,2014,9,"2014-09-01",0,0,0
"18865",20785,2,"MD","Greater Landover","Prince Georges County",118017.261822588,2014,10,"2014-10-01",0,0,0
"18866",20785,2,"MD","Greater Landover","Prince Georges County",119037.488187389,2014,11,"2014-11-01",0,0,0
"18867",20785,2,"MD","Greater Landover","Prince Georges County",119868.712458264,2014,12,"2014-12-01",0,0,0
"18868",20785,2,"MD","Greater Landover","Prince Georges County",120190.162986334,2015,1,"2015-01-01",0,0,0
"18869",20785,2,"MD","Greater Landover","Prince Georges County",120435.867791737,2015,2,"2015-02-01",0,0,0
"18870",20785,2,"MD","Greater Landover","Prince Georges County",121185.875300343,2015,3,"2015-03-01",0,0,0
"18871",20785,2,"MD","Greater Landover","Prince Georges County",122780.535466543,2015,4,"2015-04-01",0,0,0
"18872",20785,2,"MD","Greater Landover","Prince Georges County",124461.605831319,2015,5,"2015-05-01",0,0,0
